公司名称,股票代码,处罚年份,舞弊类型,公告日期,公告年份
广东榕泰实业股份有限公司,600589,2023,虚假记载(误导性陈述)、其他,2023/7/18,2023
广州航新航空科技股份有限公司,300424,2023,重大遗漏、一般会计处理不当、其他; 虚假记载(误导性陈述)、重大遗漏、一般会计处理不当、其他; 虚假记载(误导性陈述)、一般会计处理不当、其他,2025/1/17,2025
广汇物流股份有限公司,600603,2023,重大遗漏、占用公司资产; 重大遗漏、占用公司资产、一般会计处理不当; 虚假记载(误导性陈述); 重大遗漏、其他,2024/4/30,2024
广誉远中药股份有限公司,600771,2023,虚构利润、虚假记载(误导性陈述)、其他,2024/3/26,2024
庞大汽贸集团股份有限公司,601258,2023,虚假记载(误导性陈述)、其他,2024/3/14,2024
康佳集团股份有限公司,16,2023,重大遗漏,2023/7/13,2023
成都华神科技集团股份有限公司,790,2023,重大遗漏、占用公司资产、一般会计处理不当、其他; 一般会计处理不当、其他; 其他,2025/5/21,2025
成都思科瑞微电子股份有限公司,688053,2023,虚假记载(误导性陈述),2025/1/18,2025
成都纵横自动化技术股份有限公司,688070,2023,虚假记载(误导性陈述),2024/10/15,2024
文一三佳科技股份有限公司,600520,2023,虚构利润、虚列资产、虚假记载(误导性陈述)、其他,2024/2/1,2024
新乡天力锂能股份有限公司,301152,2023,占用公司资产; 虚假记载(误导性陈述)、推迟披露、重大遗漏、占用公司资产、一般会计处理不当、其他; 推迟披露、重大遗漏、其他; 虚假记载(误导性陈述)、擅自改变资金用途,2024/6/28,2024
新亚制程(浙江)股份有限公司,2388,2023,虚假记载(误导性陈述)、推迟披露、一般会计处理不当、其他,2024/1/11,2024
新疆中泰(集团)有限责任公司,2092,2023,虚假记载(误导性陈述)、重大遗漏、占用公司资产、其他,2024/3/24,2024
新疆中泰化学股份有限公司,2092,2023,虚假记载(误导性陈述)、重大遗漏、其他,2024/3/24,2024
新疆广汇实业投资(集团)有限责任公司,600603,2023,重大遗漏、占用公司资产; 重大遗漏、占用公司资产、一般会计处理不当; 虚假记载(误导性陈述); 重大遗漏、其他,2024/4/30,2024
日海智能科技股份有限公司,2313,2023,虚假记载(误导性陈述); 虚假记载(误导性陈述); 虚假记载(误导性陈述); 虚假记载(误导性陈述); 虚假记载(误导性陈述)、推迟披露; 推迟披露、其他,2023/11/28,2023
昆明云内动力股份有限公司,903,2023,虚假记载(误导性陈述)、重大遗漏、占用公司资产、其他; 虚假记载(误导性陈述)、重大遗漏、占用公司资产、其他; 虚假记载(误导性陈述)、重大遗漏、占用公司资产、其他; 虚假记载(误导性陈述)、推迟披露、重大遗漏、一般会计处理不当、其他,2024/4/16,2024
明冠新材料股份有限公司,688560,2023,虚假记载(误导性陈述)、其他,2024/11/8,2024
汇洲智能技术集团股份有限公司,2122,2023,虚构利润、虚假记载(误导性陈述)、其他; 虚构利润、虚假记载(误导性陈述)、其他; 虚假记载(误导性陈述)、其他; 虚假记载(误导性陈述)、其他; 虚假记载(误导性陈述)、其他; 重大遗漏、其他,2025/4/29,2025
汉马科技集团股份有限公司,600375,2023,虚假记载(误导性陈述)、推迟披露、一般会计处理不当、其他,2023/11/1,2023
江苏中利集团股份有限公司,2309,2023,违规买卖股票,2024/8/21,2024
江苏吴中医药发展股份有限公司,600200,2023,虚构利润、虚假记载(误导性陈述)、重大遗漏、其他,2025/7/14,2025
江苏哈工智能机器人股份有限公司,584,2023,推迟披露,2024/11/29,2024
江苏大港股份有限公司,2077,2023,虚假记载(误导性陈述)、一般会计处理不当、其他,2025/8/16,2025
江苏太平洋石英股份有限公司,603688,2023,虚假记载(误导性陈述)、其他,2023/11/2,2023
江苏诺泰澳赛诺生物制药股份有限公司,688076,2023,虚假记载(误导性陈述)、其他,2025/7/19,2025
江西国泰集团股份有限公司,603977,2023,虚假记载(误导性陈述)、一般会计处理不当,2024/2/7,2024
江西恒大高新技术股份有限公司,2591,2023,一般会计处理不当、虚假记载(误导性陈述)、其他,2025/5/17,2025
河北先河环保科技股份有限公司,300137,2023,虚假记载(误导性陈述)、重大遗漏、一般会计处理不当、其他,2024/11/30,2024
河南新野纺织股份有限公司,2087,2023,虚假记载(误导性陈述)、其他,2024/4/28,2024
泰豪科技股份有限公司,600590,2023,虚假记载(误导性陈述)、一般会计处理不当、其他,2024/12/18,2024
浙江世纪华通集团股份有限公司,2602,2023,虚假记载(误导性陈述)、一般会计处理不当,2024/11/7,2024
浙江东尼电子股份有限公司,603595,2023,虚构利润、虚假记载(误导性陈述)、推迟披露、其他,2025/10/30,2025
浙江方正电机股份有限公司,2196,2023,虚假记载(误导性陈述)、其他,2024/2/6,2024
浙江维康药业股份有限公司,300878,2023,虚假记载(误导性陈述)、重大遗漏、其他,2024/4/19,2024
海南众合恒峰一号投资管理合伙企业(有限合伙),600818,2023,推迟披露、重大遗漏、其他,2024/1/19,2024
海南普利制药股份有限公司,300630,2023,虚假记载(误导性陈述),2025/1/5,2025
海越能源集团股份有限公司,600387,2023,虚假记载(误导性陈述)、其他,2023/10/10,2023
深圳中洲集团有限公司,42,2023,推迟披露、其他; 重大遗漏、一般会计处理不当、其他,2024/9/10,2024
深圳国华网安科技股份有限公司,4,2023,一般会计处理不当、其他; 一般会计处理不当、其他; 一般会计处理不当、其他; 虚假记载(误导性陈述)、一般会计处理不当、其他; 一般会计处理不当、其他; 其他,2023/6/14,2023
深圳大通实业股份有限公司,38,2023,重大遗漏、其他,2023/12/29,2023
深圳市中洲投资控股股份有限公司,42,2023,推迟披露、其他; 重大遗漏、一般会计处理不当、其他,2024/9/10,2024
深圳市名家汇科技股份有限公司,300506,2023,重大遗漏、一般会计处理不当、其他,2024/10/18,2024
深圳市广道数字技术股份有限公司,920680,2023,虚构利润、虚假记载(误导性陈述)、其他,2025/9/12,2025
深圳市怡亚通供应链股份有限公司,2183,2023,一般会计处理不当、其他,2025/4/18,2025
深圳市朗科科技股份有限公司,300042,2023,虚假记载(误导性陈述)、一般会计处理不当; 虚假记载(误导性陈述)、一般会计处理不当、其他; 其他,2024/11/15,2024
深圳市海王生物工程股份有限公司,78,2023,其他; 重大遗漏、违规担保、其他; 重大遗漏、违规担保、其他; 重大遗漏、违规担保; 一般会计处理不当、虚假记载(误导性陈述),2024/10/31,2024
深圳市深科达智能装备股份有限公司,688328,2023,其他; 虚假记载(误导性陈述)、一般会计处理不当、其他,2023/12/30,2023
深圳市证通电子股份有限公司,2197,2023,推迟披露、其他; 推迟披露、其他; 推迟披露、一般会计处理不当、其他; 推迟披露、其他; 虚假记载(误导性陈述)、推迟披露、其他; 其他,2025/5/10,2025
深圳科创新源新材料股份有限公司,300731,2023,虚假记载(误导性陈述)、一般会计处理不当、其他; 虚假记载(误导性陈述)、一般会计处理不当、其他; 虚假记载(误导性陈述)、一般会计处理不当、其他; 其他,2025/4/3,2025
湖北九有投资股份有限公司,600462,2023,虚构利润、虚假记载(误导性陈述)、其他,2025/6/17,2025
湖南景峰医药股份有限公司,908,2023,其他,2023/9/13,2023
湛江国联水产开发股份有限公司,300094,2023,一般会计处理不当、其他; 虚假记载(误导性陈述)、其他; 其他,2025/4/29,2025
烟台园城黄金股份有限公司,600766,2023,虚假记载(误导性陈述)、推迟披露、重大遗漏、其他,2023/11/14,2023
皇氏集团股份有限公司,2329,2023,虚假记载(误导性陈述)、一般会计处理不当、其他,2024/12/31,2024
盛屯矿业集团股份有限公司,600711,2023,虚假记载(误导性陈述),2024/4/22,2024
睿智医药科技股份有限公司,300149,2023,虚假记载(误导性陈述)、重大遗漏、一般会计处理不当、其他,2024/9/13,2024
福州达华智能科技股份有限公司,2512,2023,虚构利润、虚假记载(误导性陈述)、其他,2024/12/31,2024
福建三木集团股份有限公司,632,2023,虚假记载(误导性陈述)、重大遗漏,2023/12/30,2023
福建榕基软件股份有限公司,2474,2023,虚假记载(误导性陈述)、其他,2025/1/11,2025
福建紫天传媒科技股份有限公司,300280,2023,虚构利润、虚假记载(误导性陈述); 虚构利润、虚假记载(误导性陈述)、其他; 推迟披露,2025/2/14,2025
科林环保装备股份有限公司,2499,2023,重大遗漏、其他,2023/12/14,2023
科达制造股份有限公司,600499,2023,重大遗漏、占用公司资产、其他; 重大遗漏、占用公司资产、其他; 重大遗漏、其他; 重大遗漏、其他; 虚构利润、重大遗漏、其他; 虚构利润、重大遗漏、其他; 虚构利润、其他; 虚假记载(误导性陈述)、其他,2025/10/31,2025
立信会计师事务所(特殊普通合伙),300180,2023,其他,2024/2/22,2024
立信会计师事务所(特殊普通合伙),301024,2023,其他,2024/12/13,2024
立方数科股份有限公司,300344,2023,重大遗漏、其他; 重大遗漏、其他; 重大遗漏、其他; 其他; 虚假记载(误导性陈述)、一般会计处理不当、其他,2024/3/21,2024
红相股份有限公司,300427,2023,虚假记载(误导性陈述)、其他,2024/2/28,2024
维业建设集团股份有限公司,300621,2023,一般会计处理不当、其他; 一般会计处理不当、其他; 披露不实(其它)、一般会计处理不当、其他; 一般会计处理不当、其他; 一般会计处理不当、其他; 其他,2025/4/3,2025
罗平县锌电公司,2114,2023,重大遗漏、其他; 重大遗漏、其他; 重大遗漏、其他; 重大遗漏、其他; 重大遗漏、其他; 虚假记载(误导性陈述)、重大遗漏、其他; 违规担保、一般会计处理不当、其他,2023/7/8,2023
罗普特科技集团股份有限公司,688619,2023,虚假记载(误导性陈述)、其他,2023/11/1,2023
美尚生态景观股份有限公司,300495,2023,重大遗漏、其他; 重大遗漏、一般会计处理不当、其他; 虚假记载(误导性陈述)、推迟披露、一般会计处理不当、其他; 虚假记载(误导性陈述)、一般会计处理不当、其他; 推迟披露; 虚假记载(误导性陈述)、重大遗漏、一般会计处理不当、其他,2024/4/21,2024
能科科技股份有限公司,603859,2023,一般会计处理不当、其他; 一般会计处理不当、其他; 其他,2024/12/21,2024
苏州昀冢电子科技股份有限公司,688260,2023,虚列资产、虚假记载(误导性陈述),2025/8/30,2025
苏州清越光电科技股份有限公司,688496,2023,重大遗漏、擅自改变资金用途、一般会计处理不当,2025/8/2,2025
荣丰控股集团股份有限公司,668,2023,推迟披露、其他; 一般会计处理不当、其他,2025/1/25,2025
西安炬光科技股份有限公司,688167,2023,重大遗漏、一般会计处理不当; 重大遗漏; 擅自改变资金用途、其他,2024/12/12,2024
西安环球印务股份有限公司,2799,2023,虚假记载(误导性陈述)、一般会计处理不当,2024/4/25,2024
西安铂力特增材技术股份有限公司,688333,2023,一般会计处理不当,2025/1/28,2025
西藏发展股份有限公司,752,2023,虚假记载(误导性陈述)、其他,2023/8/17,2023
西藏盛邦控股有限公司,752,2023,虚假记载(误导性陈述)、其他,2023/8/17,2023
观典防务技术股份有限公司,688287,2023,推迟披露、重大遗漏、占用公司资产、违规担保、其他; 虚假记载(误导性陈述)、推迟披露、重大遗漏、违规担保、其他; 推迟披露、重大遗漏、违规担保、其他; 重大遗漏、其他,2025/7/8,2025
贤丰控股股份有限公司,2141,2023,虚假记载(误导性陈述)、其他,2024/5/17,2024
运盛(成都)医疗科技股份有限公司,600767,2023,虚假记载(误导性陈述)、一般会计处理不当、其他; 虚假记载(误导性陈述)、其他; 虚假记载(误导性陈述)、推迟披露、重大遗漏、其他; 一般会计处理不当、其他,2023/8/8,2023
金宇生物技术股份有限公司,600201,2023,虚假记载(误导性陈述)、一般会计处理不当; 重大遗漏; 虚假记载(误导性陈述)、一般会计处理不当,2025/7/25,2025
金花企业(集团)股份有限公司,600080,2023,虚假记载(误导性陈述)、推迟披露、擅自改变资金用途、占用公司资产、一般会计处理不当,2024/11/30,2024
金通灵科技集团股份有限公司,300091,2023,虚假记载(误导性陈述),2023/11/21,2023
铜川汇能鑫能源有限公司,600387,2023,虚假记载(误导性陈述)、其他,2023/10/10,2023
铜川高鑫金融控股有限公司,600387,2023,虚假记载(误导性陈述)、重大遗漏、其他,2025/2/8,2025
